Start Date,End Date,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,latitude,longitude,User Language,Q_RecaptchaScore,List of Countries,ds_interest,ds_years,treatment,treatment_check,control,control_check,quiz_1,quiz_2,quiz_3,quiz_4,quiz_5,quiz_6,quiz_7,quiz_8,quiz_9,quiz_10,external_resource,gender,age,education_level,enter_raffel,quiz_score,quiz_1_answr,quiz_2_answr,quiz_3_answr,quiz_4_answr,quiz_5_answr,quiz_6_answr,quiz_7_answr,quiz_8_answr,quiz_9_answr,quiz_10_answr,quiz_1_correct,quiz_2_correct,quiz_3_correct,quiz_4_correct,quiz_5_correct,quiz_6_correct,quiz_7_correct,quiz_8_correct,quiz_9_correct,quiz_10_correct,"country,state",sc_string
11/15/21 9:27,11/15/21 9:33,24.72.234.110,100,360,1,11/15/21 9:33,R_21zX99Nm4NIUPhX,38.88969421,-121.2873001,EN,0.0,187.0,1.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,0,0,0,1,0,0,"United States,California",3143134224
11/15/21 9:27,11/15/21 9:33,24.72.234.110,100,366,1,11/15/21 9:33,R_ThGQCDYpFhUoS9b,38.88969421,-121.2873001,EN,0.899999976,187.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,1,1,0,0,0,0,0,0,"United States,California",3232132443
11/15/21 9:27,11/15/21 9:33,24.72.234.110,100,369,1,11/15/21 9:33,R_2dLSoRG5IFhxk1V,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,1,1,0,0,0,0,0,1,0,1,"United States,California",1323331241
11/15/21 9:27,11/15/21 9:33,24.72.234.110,100,374,1,11/15/21 9:33,R_1qWZqZk5JTsubyv,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,1,1,1,0,0,0,0,0,"United States,California",2232232323
11/15/21 9:23,11/15/21 9:33,191.96.106.193,100,615,1,11/15/21 9:33,R_1N3AluFjPmBDV31,34.05439758,-118.2440948,EN,0.0,187.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,0,1,1,0,0,0,0,1,"United States,California",2322232331
11/15/21 9:29,11/15/21 9:37,23.118.91.156,100,454,1,11/15/21 9:37,R_2ebDrjIEgZadSXP,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,4.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,3.0,4.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,0,1,0,1,0,0,0,0,"United States,Georgia",3322312332
11/15/21 9:29,11/15/21 9:37,23.118.91.156,100,457,1,11/15/21 9:37,R_20MPF7ku1OZVlTu,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.0,1.0,3.0,3.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,1,0,1,0,0,0,0,0,0,"United States,Georgia",2322332323
11/15/21 9:29,11/15/21 9:37,23.118.91.156,100,463,1,11/15/21 9:37,R_1QF4EgPg35jMxd7,33.70429993,-84.37419891,EN,1.0,187.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,1.0,5.0,4.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,1,1,0,1,0,0,0,0,"United States,Georgia",4332112432
11/15/21 9:28,11/15/21 9:37,23.118.91.156,100,499,1,11/15/21 9:37,R_1MLrrRxnD0BTuPW,33.70429993,-84.37419891,EN,1.0,187.0,1.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,5.0,1,3,3,2,2,1,3,2,1,1,1,1,1,0,1,0,0,1,0,0,"United States,Georgia",1333232222
11/15/21 9:29,11/15/21 9:37,23.118.91.156,100,466,1,11/15/21 9:37,R_3G3ZB9T54dohjAW,33.70429993,-84.37419891,EN,1.0,187.0,1.0,4.0,0.0,0.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,0,0,0,0,0,0,"United States,Georgia",3343132132
11/15/21 9:23,11/15/21 9:37,191.96.106.193,100,862,1,11/15/21 9:37,R_BLJIqB4lHBu8M5X,34.05439758,-118.2440948,EN,0.0,187.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,4.0,1.0,5.0,1,3,3,2,2,1,3,2,1,1,1,1,1,0,0,1,0,1,0,0,"United States,California",1333312232
11/15/21 9:23,11/15/21 9:37,191.96.106.193,100,875,1,11/15/21 9:37,R_2TpYCrh2yQ5IHO3,34.05439758,-118.2440948,EN,0.0,187.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,5.0,3.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,0,0,0,1,0,1,"United States,California",3323122231
11/15/21 9:34,11/15/21 9:38,24.186.10.87,100,223,1,11/15/21 9:38,R_vcdHslipT2fMpnb,40.65049744,-73.58319855,EN,0.800000012,187.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,0,0,1,0,0,0,"United States,New York",3223333332
11/15/21 9:35,11/15/21 9:38,24.186.10.87,100,225,1,11/15/21 9:38,R_vUoS8BHthUld7jj,40.65049744,-73.58319855,EN,0.800000012,187.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,"United States,New York",3333332332
11/15/21 9:35,11/15/21 9:38,24.186.10.87,100,230,1,11/15/21 9:38,R_sGva4wjQ8EtskWB,40.65049744,-73.58319855,EN,0.400000006,187.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,5.0,1,3,3,2,2,1,3,2,1,1,0,1,1,1,1,0,0,0,0,1,"United States,New York",3332222331
11/15/21 9:35,11/15/21 9:39,24.186.10.87,100,234,1,11/15/21 9:39,R_3lLfSOW8HVnVCEH,40.65049744,-73.58319855,EN,0.800000012,187.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,4.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,1,0,0,1,0,0,"United States,New York",3223232232
11/15/21 9:34,11/15/21 9:39,24.186.10.87,100,265,1,11/15/21 9:39,R_1Fx3dXcE2ObpX1L,40.65049744,-73.58319855,EN,0.800000012,187.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,0,0,1,0,0,0,"United States,New York",2333333332
11/15/21 9:39,11/15/21 9:41,191.96.106.193,100,111,1,11/15/21 9:41,R_27P6RKxGKDdyzBI,34.05439758,-118.2440948,EN,0.0,187.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,4.0,4.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,0,0,0,0,0,1,"United States,California",3333322331
11/15/21 9:39,11/15/21 9:41,191.96.106.193,100,137,1,11/15/21 9:41,R_1q4Lek77zoMm7N0,34.05439758,-118.2440948,EN,0.0,187.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,0,1,1,0,0,0,0,0,"United States,California",2322222322
11/15/21 9:35,11/15/21 9:42,24.72.234.110,100,410,1,11/15/21 9:42,R_3NwXdPzE1CNmVOt,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,4.0,4.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,0,1,1,1,1,0,0,0,0,"United States,California",3032211343
11/15/21 9:35,11/15/21 9:42,24.72.234.110,100,414,1,11/15/21 9:42,R_1dF6ssmolm9xDAB,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,1,0,1,0,0,0,0,1,0,0,"United States,California",1233324232
11/15/21 9:35,11/15/21 9:42,24.72.234.110,100,418,1,11/15/21 9:42,R_2CwVr7LtIXX5sFF,38.88969421,-121.2873001,EN,0.0,187.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,0,0,1,0,0,1,"United States,California",3333333331
11/15/21 9:35,11/15/21 9:42,24.72.234.110,100,424,1,11/15/21 9:42,R_WDwsFjZm15vFpYZ,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,0,1,0,0,0,0,"United States,California",2122112423
11/15/21 9:35,11/15/21 9:42,24.72.234.110,100,428,1,11/15/21 9:42,R_3JF59I0t8gx7diK,38.88969421,-121.2873001,EN,0.899999976,187.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,"United States,California",3333432332
11/15/21 9:39,11/15/21 9:44,191.96.106.193,100,269,1,11/15/21 9:44,R_b2tOnHfKqs8qNZT,34.05439758,-118.2440948,EN,0.0,187.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,0,0,0,1,0,0,"United States,California",3323122222
11/15/21 9:39,11/15/21 9:44,191.96.106.193,100,287,1,11/15/21 9:44,R_21Fi02CEnUxcDOf,34.05439758,-118.2440948,EN,0.0,187.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,1,1,0,0,0,0,0,0,"United States,California",2232122322
11/15/21 9:39,11/15/21 9:44,191.96.106.193,100,291,1,11/15/21 9:44,R_1femJgG6uiOIHbj,34.05439758,-118.2440948,EN,0.0,187.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,1,0,1,0,0,0,0,0,0,"United States,California",2322322332
11/15/21 9:42,11/15/21 9:48,23.118.91.156,100,380,1,11/15/21 9:48,R_rj2BpFbsSQPC3qp,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,4.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,4.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,1,1,0,0,0,0,0,0,"United States,Georgia",3132121322
11/15/21 9:41,11/15/21 9:48,23.118.91.156,100,384,1,11/15/21 9:48,R_2DNNV5YggbAa7KJ,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,4.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,1,0,1,0,0,0,"United States,Georgia",2223223332
11/15/21 9:41,11/15/21 9:48,23.118.91.156,100,388,1,11/15/21 9:48,R_1oF4HKlOEDaWOO8,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,4.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,4.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,1,0,1,1,0,0,"United States,Georgia",3223223232
11/15/21 9:41,11/15/21 9:48,23.118.91.156,100,391,1,11/15/21 9:48,R_24jZ3Zzpvt1Hbgt,33.70429993,-84.37419891,EN,0.100000001,187.0,1.0,4.0,2.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,1,0,1,0,1,0,0,0,"United States,Georgia",3133233333
11/15/21 9:41,11/15/21 9:48,23.118.91.156,100,395,1,11/15/21 9:48,R_2V3kyRIRDAGNAP1,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,4.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,0.0,0.0,4.0,4.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,1,0,0,0,0,0,"United States,Georgia",3323232343
11/15/21 9:48,11/15/21 9:53,24.72.234.110,100,306,1,11/15/21 9:53,R_1DNJssHSVORK3Om,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,3.0,3.0,1.0,5.0,1,3,3,2,2,1,3,2,1,1,0,0,1,1,1,0,1,0,0,1,"United States,California",3132233441
11/15/21 9:48,11/15/21 9:53,24.72.234.110,100,310,1,11/15/21 9:53,R_eF3zd7tPaZvoLFT,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,0,1,0,0,1,1,"United States,California",3242111411
11/15/21 9:48,11/15/21 9:53,24.72.234.110,100,313,1,11/15/21 9:53,R_1GWaH1x04GisEC8,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,1,0,1,1,0,1,"United States,California",3223223221
11/15/21 9:48,11/15/21 9:53,24.72.234.110,100,317,1,11/15/21 9:53,R_2PdtgUM48YQgsHK,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,1,1,0,0,0,0,"United States,California",2324214323
11/15/21 9:48,11/15/21 9:53,24.72.234.110,100,322,1,11/15/21 9:53,R_2wReuo8vALVnqKX,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,0,1,1,1,0,0,1,0,0,"United States,California",3232232232
11/15/21 9:49,11/15/21 9:56,24.151.201.6,100,387,1,11/15/21 9:56,R_1dzUgAjFDpWqN4w,35.45860291,-86.78299713,EN,0.899999976,187.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,"United States,Tennessee",3333322342
11/15/21 9:57,11/15/21 10:00,23.118.91.156,100,232,1,11/15/21 10:00,R_YWZ595GywPFOnPr,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,4.0,0.0,0.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,5.0,4.0,-1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,0,0,1,0,0,0,"United States,Georgia",4333443334
11/15/21 9:57,11/15/21 10:01,23.118.91.156,100,247,1,11/15/21 10:01,R_1GQvlW0IB7qmsmY,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,4.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,4.0,4.0,-1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,1,0,1,1,0,0,"United States,Georgia",3323243232
11/15/21 9:57,11/15/21 10:01,23.118.91.156,100,244,1,11/15/21 10:01,R_2Xhd1OK6WK3VWCs,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,4.0,2.0,3.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,3.0,3.0,-1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,1,0,0,0,1,1,0,0,"United States,Georgia",2233333233
11/15/21 9:57,11/15/21 10:01,23.118.91.156,100,239,1,11/15/21 10:01,R_x2Z8Zkb4vaFQt6p,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,7.0,1,3,3,2,2,1,3,2,1,1,1,0,1,1,1,1,0,0,1,1,"United States,Georgia",1132211111
11/15/21 9:57,11/15/21 10:01,23.118.91.156,100,237,1,11/15/21 10:01,R_2Cg12maa1wXwiEd,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,4.0,2.0,3.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,4.0,3.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,1,1,0,0,0,0,"United States,Georgia",4323214132
11/15/21 9:56,11/15/21 10:02,24.72.234.110,100,394,1,11/15/21 10:02,R_yP8rnABof9g8SWJ,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,0,0,1,1,0,1,"United States,California",3223323221
11/15/21 9:56,11/15/21 10:02,24.72.234.110,100,398,1,11/15/21 10:02,R_xr6YsvqyX070ss9,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,5.0,4.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,0,1,1,0,0,1,0,0,"United States,California",2322222232
11/15/21 9:57,11/15/21 10:02,24.72.234.110,100,307,1,11/15/21 10:02,R_23dw4lrWou8ZDS2,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,1,0,0,0,0,0,"United States,California",2222232333
11/15/21 9:55,11/15/21 10:02,24.72.234.110,100,409,1,11/15/21 10:02,R_2QJS7qe24qAT9IQ,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,1,3,3,2,2,1,3,2,1,1,0,0,1,1,1,1,1,1,0,0,"United States,California",3132213223
11/15/21 9:55,11/15/21 10:02,24.72.234.110,100,414,1,11/15/21 10:02,R_2aehpygOrSSMluq,38.88969421,-121.2873001,EN,0.800000012,187.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,0,1,0,1,0,0,0,0,1,1,"United States,California",3322131311
11/15/21 10:00,11/15/21 10:04,68.98.107.82,100,261,1,11/15/21 10:04,R_2VJ96nkZmxhTle5,33.396698,-111.6545029,EN,0.899999976,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,0,1,0,1,0,1,"United States,Arizona",2221112221
11/15/21 10:03,11/15/21 10:08,23.118.91.156,100,300,1,11/15/21 10:08,R_ToxRiGFsIozVvDr,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,1,0,1,0,0,0,"United States,Georgia",4343243323
11/15/21 10:03,11/15/21 10:08,23.118.91.156,100,297,1,11/15/21 10:08,R_22WH0MgrTXjoyBe,33.70429993,-84.37419891,EN,0.800000012,187.0,1.0,4.0,0.0,0.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,1,3,3,2,2,1,3,2,1,1,0,1,1,0,0,0,1,0,1,1,"United States,Georgia",4333423311
11/15/21 10:03,11/15/21 10:08,23.118.91.156,100,296,1,11/15/21 10:08,R_11d9sgBOleXMTDw,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,4.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,0,1,0,1,0,0,0,"United States,Georgia",3211243422
11/15/21 10:03,11/15/21 10:08,23.118.91.156,100,294,1,11/15/21 10:08,R_3hltxjZDUVr8CTq,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,0,1,0,0,0,0,1,0,1,"United States,Georgia",2133332241
11/15/21 10:03,11/15/21 10:08,23.118.91.156,100,292,1,11/15/21 10:08,R_1dpoYnm0wrUKqvO,33.70429993,-84.37419891,EN,0.899999976,187.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,1.0,3.0,1,3,3,2,2,1,3,2,1,1,0,1,0,1,1,0,0,0,0,0,"United States,Georgia",4322222333
11/15/21 10:06,11/15/21 10:11,137.220.33.225,100,306,1,11/15/21 10:11,R_2BxtItApo7tXUIM,47.61439514,-122.344696,EN,1.0,187.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,6.0,1,3,3,2,2,1,3,2,1,1,0,0,1,1,1,1,1,1,0,0,"United States,Washington",2232213222
11/15/21 10:11,11/15/21 10:15,75.82.60.151,100,235,1,11/15/21 10:15,R_2TLhI6SlUYQILHN,34.16900635,-118.3712997,EN,0.899999976,187.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,1,3,3,2,2,1,3,2,1,1,1,1,0,0,0,1,0,1,0,1,"United States,California",1323112221
11/15/21 10:12,11/15/21 10:17,23.118.91.156,100,285,1,11/15/21 10:17,R_1o893Rv8ynPEzDB,33.70429993,-84.37419891,EN,0.0,187.0,1.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,4.0,1.0,4.0,1,3,3,2,2,1,3,2,1,1,1,0,0,1,1,0,0,0,0,1,"United States,Georgia",1122221331
11/15/21 10:12,11/15/21 10:17,23.118.91.156,100,289,1,11/15/21 10:17,R_OiGv6qVjjDNy4Fj,33.70429993,-84.37419891,EN,0.800000012,187.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,0,0,1,0,0,1,0,0,0,"United States,Georgia",2222133332
11/15/21 10:12,11/15/21 10:17,23.118.91.156,100,294,1,11/15/21 10:17,R_pN0mVR4PTRYyAzn,33.70429993,-84.37419891,EN,0.800000012,187.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,2.0,4.0,1.0,2.0,1,3,3,2,2,1,3,2,1,1,0,1,0,0,0,0,1,0,0,0,"United States,Georgia",4343323123
