Start Date,End Date,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,latitude,longitude,User Language,Q_RecaptchaScore,List of Countries,ds_interest,ds_years,treatment,treatment_check,control,control_check,quiz_1,quiz_2,quiz_3,quiz_4,quiz_5,quiz_6,quiz_7,quiz_8,quiz_9,quiz_10,external_resource,gender,age,education_level,enter_raffel,quiz_score
11/16/21 7:13,11/16/21 7:18,63.152.42.157,100,336,1,11/16/21 7:18,R_2e41Wsf0lqf4x8J,41.95039368,-91.68969727,EN,0.899999976,187,1,2,,,3,3,4,3,3,3,3,3,2,4,3,2,1,1,3,3,2,2
11/16/21 6:18,11/16/21 7:57,97.118.156.1,100,5936,1,11/16/21 7:57,R_RLAD3Z3Gq6IctVf,39.76280212,-105.0262985,EN,0.899999976,187,1,1,2,3,,,3,3,3,3,2,2,3,1,3,2,2,1,2,2,2,4
11/16/21 6:18,11/16/21 7:57,160.2.249.249,100,5943,1,11/16/21 7:57,R_1GW7iTp3XWcM7es,28.60350037,-96.62619781,EN,0.899999976,187,1,1,2,3,,,3,2,2,2,3,3,3,2,3,2,1,1,2,3,2,3
11/16/21 6:18,11/16/21 7:57,73.26.22.68,100,5959,1,11/16/21 7:57,R_0MMaVnqteyKfRD3,36.74429321,-108.1800995,EN,0.899999976,187,1,1,,,1,2,2,2,2,3,2,3,4,2,4,3,1,1,1,2,2,2
11/16/21 18:02,11/16/21 18:03,73.50.191.232,100,35,1,11/16/21 18:03,R_12Q0pNlOfZcPyL5,42.36529541,-87.94719696,EN,1,187,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 18:02,11/16/21 18:04,98.165.94.158,100,107,1,11/16/21 18:04,R_2AKKanoxzCkIc1m,33.68609619,-112.0007019,EN,0.899999976,187,1,2,1,1,,,3,3,2,3,2,2,2,3,2,2,1,2,3,4,2,2
11/16/21 18:12,11/16/21 18:14,66.225.112.18,100,130,1,11/16/21 18:14,R_BS7PgfCf4Z8VCdr,34.28619385,-119.2263947,EN,1,187,1,1,2,1,,,3,2,2,2,2,2,2,2,3,2,1,2,2,3,2,3
11/16/21 18:34,11/16/21 18:36,73.235.1.181,100,110,1,11/16/21 18:36,R_x0i06fKW8Btc0eZ,38.50920105,-121.4956055,EN,1,187,1,2,,,1,2,2,2,2,3,2,2,2,2,2,1,1,1,3,2,2,3
11/16/21 18:37,11/16/21 18:38,216.71.235.168,100,78,1,11/16/21 18:38,R_tVPeHLaRlunlHB7,47.96479797,-102.4656982,EN,0.899999976,187,1,2,,,1,2,2,3,3,2,2,2,2,3,3,2,1,2,3,3,2,4
11/16/21 18:52,11/16/21 18:54,76.82.130.78,100,136,1,11/16/21 18:54,R_3iIJ2VVs6mDFYAP,33.81599426,-117.9692001,EN,0.800000012,187,1,2,1,1,,,3,3,3,2,2,2,2,4,3,1,1,1,3,2,1,5
11/16/21 18:57,11/16/21 19:04,75.113.178.86,100,404,1,11/16/21 19:04,R_9MgWidQ5l7tVWeZ,35.39649963,-119.1268005,EN,1,6,1,1,,,3,1,3,2,1,2,3,2,2,2,2,3,1,1,2,3,2,2
11/16/21 19:05,11/16/21 19:07,24.130.178.174,100,129,1,11/16/21 19:07,R_PSrqJLSWycepswF,37.64030457,-122.0666962,EN,0.899999976,187,1,2,1,1,,,2,2,2,3,2,2,2,2,2,2,1,1,3,3,2,2
11/16/21 19:07,11/16/21 19:08,73.176.93.85,100,69,1,11/16/21 19:08,R_2WAawUFrDOxo6DY,41.70880127,-85.97599792,EN,0.899999976,187,1,2,,,3,1,3,2,3,3,2,1,1,3,3,1,1,1,3,4,2,4
11/16/21 19:10,11/16/21 19:11,75.98.152.161,100,48,1,11/16/21 19:11,R_1FbiIGVrplKBgT7,43.59509277,-116.5312042,EN,0.899999976,187,1,2,1,2,,,2,1,3,2,2,2,2,2,1,1,1,1,2,2,1,6
11/16/21 19:14,11/16/21 19:16,45.50.77.14,100,139,1,11/16/21 19:16,R_R1Ocowpw9ccvq25,33.82060242,-118.0339966,EN,0.899999976,187,1,1,2,1,,,3,1,1,2,1,3,2,3,3,2,1,1,3,3,2,1
11/16/21 19:11,11/16/21 19:17,172.115.162.105,100,340,1,11/16/21 19:17,R_aV4g9BUpiSEqJZ7,33.92999268,-117.9477005,EN,0.899999976,187,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 19:08,11/16/21 19:17,100.11.22.238,100,536,1,11/16/21 19:17,R_2QzdKGv2sqPwTJG,39.9197998,-75.39900208,EN,0.899999976,187,1,2,2,2,,,3,2,2,3,2,3,2,2,3,2,1,1,2,3,2,2
11/16/21 19:20,11/16/21 19:21,205.185.138.9,100,20,1,11/16/21 19:21,R_1DN0VNCHXtXEtro,43.32650757,-91.79530334,EN,0.899999976,187,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 19:22,11/16/21 19:24,138.229.145.201,100,148,1,11/16/21 19:24,R_BYvB6YiADCglckh,34.48019409,-117.4093018,EN,0.899999976,187,1,1,,,1,1,3,1,2,2,1,3,2,3,3,2,2,2,2,3,2,1
11/16/21 19:25,11/16/21 19:27,68.227.101.184,100,99,1,11/16/21 19:27,R_2WD79QeqELfdSuF,35.48840332,-97.57060242,EN,0.800000012,187,1,1,,,1,2,2,1,2,2,2,2,2,2,1,1,1,1,3,2,2,5
11/16/21 19:32,11/16/21 19:33,108.5.139.7,100,62,1,11/16/21 19:33,R_eksP00E1TInmGhH,40.72380066,-74.22930145,EN,0.800000012,187,1,2,2,1,,,2,1,3,2,2,2,2,2,3,3,1,1,3,3,2,4
11/16/21 19:27,11/16/21 19:37,108.75.1.123,100,563,1,11/16/21 19:37,R_3infI4Ol2JMNKu8,28.39430237,-81.3615036,EN,0.800000012,187,1,3,2,2,,,2,2,2,2,2,1,2,2,2,1,1,2,4,3,2,5
11/16/21 19:37,11/16/21 19:39,174.67.214.197,100,150,1,11/16/21 19:39,R_2zORmQvQv6t2RkK,33.75680542,-117.7938004,EN,0.400000006,187,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 19:30,11/16/21 19:40,99.127.179.9,100,611,1,11/16/21 19:40,R_272R4PKELDzuY3H,32.80569458,-117.030304,EN,0.899999976,5,1,2,1,1,,,3,3,1,1,1,3,2,3,1,2,1,2,3,2,2,2
11/16/21 19:34,11/16/21 19:41,47.151.16.95,100,468,1,11/16/21 19:41,R_1rO2APEIelaWIV9,33.75180054,-117.9931946,EN,1,187,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 19:41,11/16/21 19:43,76.114.45.104,100,124,1,11/16/21 19:43,R_1ie7dKhQ3ks8ZpX,38.64149475,-121.5113983,EN,0.899999976,187,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 19:32,11/16/21 19:44,149.28.9.47,100,694,1,11/16/21 19:44,R_2VsvbD6CMIKhmEt,47.61439514,-122.344696,EN,1,187,1,2,1,1,,,2,1,1,1,2,1,1,1,1,1,1,1,3,1,2,4
11/16/21 19:43,11/16/21 19:45,108.46.238.173,100,81,1,11/16/21 19:45,R_3NPYrtp4yJu1b2G,40.64460754,-73.97429657,EN,0.899999976,187,1,2,,,2,2,1,2,2,2,2,1,2,2,2,2,1,1,3,2,2,5
11/16/21 19:46,11/16/21 19:48,75.81.183.227,100,127,1,11/16/21 19:48,R_3D5xBGQWiFvlgHe,32.7808075,-115.5626984,EN,0.899999976,187,1,2,,,2,2,3,2,2,3,2,2,2,2,3,2,1,1,2,3,2,2
11/16/21 19:49,11/16/21 19:49,67.60.140.169,100,33,1,11/16/21 19:49,R_1l0nViIrRkzLo5J,33.75849915,-85.80970001,EN,0.899999976,90,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 19:51,11/16/21 19:53,24.148.44.163,100,77,1,11/16/21 19:53,R_Wlo3IZbjQ5Ra3v3,41.99049377,-87.66790009,EN,0.899999976,187,1,3,,,1,2,2,2,3,2,3,2,3,3,4,2,1,1,3,3,2,3
11/16/21 19:52,11/16/21 19:54,73.41.135.9,100,86,1,11/16/21 19:54,R_22XrotzgTKrS52r,38.00039673,-121.3105011,EN,0.800000012,187,1,1,1,1,,,2,2,3,2,2,2,2,3,3,2,2,2,2,3,2,3
11/16/21 19:46,11/16/21 19:54,98.168.56.77,100,458,1,11/16/21 19:54,R_2PoEk3PHuGTo6F3,33.49169922,-111.9837036,EN,0.899999976,187,1,2,,,3,2,4,3,3,2,3,1,4,2,3,2,2,2,3,3,2,5
11/16/21 19:55,11/16/21 19:56,47.157.187.127,100,63,1,11/16/21 19:56,R_3COWdtzW1b9L6QY,34.23469543,-119.1893997,EN,1,187,1,2,,,2,2,3,2,2,3,2,2,3,2,2,2,1,2,3,3,2,3
11/16/21 19:59,11/16/21 20:00,47.157.187.127,100,64,1,11/16/21 20:00,R_1BPEokSH7jIAamy,34.23469543,-119.1893997,EN,0.800000012,187,1,2,,,2,2,3,2,2,2,3,3,3,3,3,3,1,2,3,2,2,2
11/16/21 20:00,11/16/21 20:00,69.143.191.99,100,24,1,11/16/21 20:00,R_1QoOC623kVg3o2r,39.33050537,-76.49590302,EN,0.899999976,187,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 20:01,11/16/21 20:03,73.41.40.237,100,129,1,11/16/21 20:03,R_3ikbY5JuB4cbIUh,38.76800537,-121.3348999,EN,0.800000012,187,1,1,,,1,1,3,2,3,2,2,2,3,2,2,2,1,1,4,4,2,5
11/16/21 20:02,11/16/21 20:04,107.143.162.60,100,135,1,11/16/21 20:04,R_yEnwibgkWuxFFu1,37.70500183,-121.085495,EN,0.800000012,8,1,1,2,2,,,4,3,3,2,2,2,2,4,3,1,1,1,2,2,2,5
11/16/21 20:15,11/16/21 20:17,73.151.107.120,100,85,1,11/16/21 20:17,R_1pGTquBYHcbUeMT,38.6282959,-121.3307037,EN,0.899999976,187,1,2,,,3,2,2,2,2,2,2,3,2,2,3,2,1,1,3,2,2,3
11/16/21 20:06,11/16/21 20:19,107.128.18.44,100,824,1,11/16/21 20:19,R_2dnHTnEZjxGf1pv,33.76570129,-84.29509735,EN,0.899999976,187,1,2,1,1,,,4,3,2,2,1,2,2,2,3,2,1,2,3,3,2,3
11/16/21 20:22,11/16/21 20:23,71.178.218.84,100,63,1,11/16/21 20:23,R_UcEIRy7omTrNgPf,38.98980713,-76.79039764,EN,0.800000012,187,1,2,1,2,,,3,3,2,2,3,2,3,2,3,2,1,2,3,4,2,4
11/16/21 20:08,11/16/21 20:25,135.180.79.248,100,992,1,11/16/21 20:25,R_1KqowGF1Y5gz4wY,37.75619507,-122.4866028,EN,0.899999976,187,1,1,1,1,,,2,1,1,1,1,1,1,3,3,2,1,2,2,3,1,1
11/16/21 20:19,11/16/21 20:26,68.54.187.146,100,431,1,11/16/21 20:26,R_2ZCxC39cs27xSml,34.95779419,-85.30120087,EN,0.800000012,187,1,2,,,1,2,1,1,1,1,2,1,3,2,3,1,1,1,3,3,2,6
11/16/21 20:33,11/16/21 20:34,97.82.81.251,100,91,1,11/16/21 20:34,R_3iydzBD8xHWHmrJ,33.73519897,-87.05549622,EN,1,187,1,2,2,2,,,3,3,2,3,2,2,2,3,3,2,1,1,3,3,2,2
11/16/21 20:22,11/16/21 20:38,172.112.45.213,100,957,1,11/16/21 20:38,R_2E9JE5EE7wqzxDa,33.70700073,-117.9519043,EN,0.899999976,187,1,2,,,2,1,3,2,2,3,3,3,3,3,2,2,1,1,3,3,2,1
11/16/21 20:58,11/16/21 21:00,69.136.126.72,100,92,1,11/16/21 21:00,R_21j5bx12Lqfk9Jz,32.13879395,-111.0495987,EN,0.899999976,187,1,1,,,1,1,3,2,2,3,3,2,2,1,1,2,1,1,3,3,2,1
11/16/21 20:55,11/16/21 21:00,184.89.55.188,100,300,1,11/16/21 21:00,R_3oEXojhqolbUup6,27.96969604,-80.64859772,EN,0.899999976,187,1,1,,,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,4,2,4
11/16/21 21:03,11/16/21 21:04,96.230.16.242,100,64,1,11/16/21 21:04,R_3QQ8xUb7R8cEshD,42.36599731,-71.22709656,EN,1,9,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 21:00,11/16/21 21:04,98.27.192.22,100,271,1,11/16/21 21:04,R_1dAAQZfObjkMpD7,41.6867981,-81.33989716,EN,0.899999976,84,1,1,2,2,,,2,1,1,1,2,1,2,2,1,2,1,1,2,2,1,4
11/16/21 21:17,11/16/21 21:18,76.255.148.5,100,90,1,11/16/21 21:18,R_2trHwuF1PMHaAha,42.8934021,-85.76139832,EN,0.800000012,187,1,2,,,2,1,3,2,2,2,2,3,2,2,2,2,1,2,3,3,2,3
11/16/21 21:30,11/16/21 21:30,69.146.77.220,100,29,1,11/16/21 21:30,R_WCffSnWYEYDGOt3,45.77450562,-108.4994965,EN,0.800000012,187,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 22:35,11/16/21 22:37,73.90.65.189,100,111,1,11/16/21 22:37,R_2rOXzAhvbg1WhVx,38.02529907,-121.3009033,EN,0.899999976,187,1,1,,,1,1,2,2,2,3,1,3,3,3,1,2,1,1,2,3,2,2
11/16/21 22:35,11/16/21 22:45,75.136.56.252,100,604,1,11/16/21 22:45,R_2wSwmF1nF1Io4tT,35.6598053,-83.98670197,EN,0.899999976,187,1,2,2,1,,,1,2,2,2,2,2,3,2,3,1,1,1,3,1,1,6
11/16/21 22:39,11/16/21 22:50,99.27.107.233,100,623,1,11/16/21 22:50,R_2bW4b8Ct7V54bs4,34.16070557,-118.2263947,EN,0.800000012,187,1,2,1,1,,,2,2,2,2,3,2,4,2,2,2,1,1,3,3,2,2
11/16/21 22:49,11/16/21 22:50,136.175.200.158,100,64,1,11/16/21 22:50,R_1EXlYqMQlZ8wwru,34.05439758,-118.2440948,EN,0.400000006,187,1,2,,,1,2,1,3,2,2,2,2,2,2,2,2,1,1,3,3,2,5
11/16/21 22:49,11/16/21 22:50,172.116.215.183,100,65,1,11/16/21 22:50,R_PIIoaKTe3imluA9,33.69270325,-117.3030014,EN,0.899999976,187,1,1,1,2,,,3,3,3,2,3,2,3,2,2,2,1,2,2,3,2,5
11/16/21 22:46,11/16/21 22:53,38.15.209.227,100,403,1,11/16/21 22:53,R_1HoX6jCHbHpgtzv,34.06140137,-118.3072052,EN,0.899999976,187,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 22:55,11/16/21 23:02,24.96.206.142,100,410,1,11/16/21 23:02,R_1LkCj0sSrnFNB7X,27.8170929,-82.62680054,EN,0.800000012,187,1,2,,,1,1,3,3,2,2,3,1,2,2,4,2,1,2,3,3,2,4
11/16/21 23:01,11/16/21 23:07,66.234.218.71,100,334,1,11/16/21 23:07,R_3KxvJ858fv763EF,37.9835968,-122.0162964,EN,1,187,1,1,2,2,,,4,1,2,2,3,3,4,1,1,2,1,2,3,3,2,2
11/16/21 23:05,11/16/21 23:08,71.202.214.208,100,179,1,11/16/21 23:08,R_1NmhunGLVbSomiV,36.68409729,-121.7886047,EN,0.899999976,187,1,2,,,1,1,3,2,1,2,3,3,2,3,3,2,1,1,3,4,2,1
11/16/21 23:06,11/16/21 23:08,45.23.207.247,100,172,1,11/16/21 23:08,R_1ir21K5de0PcTLo,32.7651062,-117.1276016,EN,0.899999976,187,1,1,2,1,,,2,3,2,3,3,2,3,3,3,2,2,1,2,3,2,2
11/16/21 23:05,11/16/21 23:11,104.176.73.25,100,369,1,11/16/21 23:11,R_2CleDcI2KT1AxyW,32.79670715,-117.1367035,EN,0.899999976,187,1,2,1,1,,,1,1,1,1,1,1,1,2,2,2,1,1,3,2,2,3
11/16/21 23:10,11/16/21 23:21,99.45.175.25,100,657,1,11/16/21 23:21,R_2f7BcLClCgcgcc0,37.76519775,-122.1578979,EN,0.100000001,187,1,2,3,2,,,2,3,2,3,2,2,2,3,2,2,1,1,3,3,2,2
11/16/21 23:20,11/16/21 23:23,72.223.99.185,100,144,1,11/16/21 23:23,R_xbW7eBpBxwEDI77,33.37249756,-112.5767975,EN,0.899999976,187,1,2,,,1,1,2,3,2,2,2,3,3,2,3,1,1,1,3,4,2,6
11/16/21 23:21,11/16/21 23:24,73.158.247.53,100,163,1,11/16/21 23:24,R_2yeyBjXrNpm0KQN,37.34170532,-121.975296,EN,0.899999976,187,1,1,3,1,,,3,3,2,2,2,3,3,1,1,4,1,1,3,1,2,5
11/16/21 23:22,11/16/21 23:26,96.61.87.42,100,236,1,11/16/21 23:26,R_2UcoZXyEPmtyRtp,43.41749573,-71.41210175,EN,0.899999976,187,1,2,,,1,1,2,2,1,2,2,2,1,2,2,1,1,1,3,2,2,4
11/16/21 23:31,11/16/21 23:37,47.154.9.47,100,372,1,11/16/21 23:37,R_1OvkYaGTrXyA2I2,33.75180054,-117.9931946,EN,0.899999976,187,1,2,1,2,,,2,2,3,3,1,2,2,2,2,2,1,2,3,2,2,2
11/16/21 23:35,11/16/21 23:39,73.93.131.237,100,240,1,11/16/21 23:39,R_1lhpyinnJrYYi4X,37.52810669,-121.9732056,EN,0.899999976,187,2,,,,,,,,,,,,,,,,,,,,,
11/16/21 23:37,11/16/21 23:40,76.95.24.11,100,129,1,11/16/21 23:40,R_ptwHjw03g4TAGHf,33.873703,-118.2360001,EN,1,187,1,1,2,1,,,3,3,1,2,3,2,2,3,2,2,2,2,2,3,2,2
11/16/21 23:41,11/16/21 23:44,144.202.93.78,100,134,1,11/16/21 23:44,R_30oEqcVncvt7uMg,47.61439514,-122.344696,EN,0.899999976,187,1,2,,,1,1,2,2,1,2,2,2,3,2,2,2,1,1,2,3,2,4
11/16/21 23:23,11/16/21 23:45,35.129.106.123,100,1326,1,11/16/21 23:46,R_1QnhovvaXJvdw0w,33.92430115,-117.6105042,EN,0.899999976,187,1,2,,,1,1,3,3,2,2,1,1,2,3,3,1,1,2,3,3,2,4
11/16/21 23:40,11/16/21 23:46,174.135.101.40,100,360,1,11/16/21 23:46,R_2sSAO9smnQ229zE,35.29760742,-119.0484009,EN,,187,1,2,,,3,2,4,2,2,4,1,2,1,4,1,1,2,1,3,4,2,2
11/16/21 23:38,11/16/21 23:48,174.16.199.97,100,601,1,11/16/21 23:48,R_2YQTOGgMDdWX84m,39.67379761,-104.9324036,EN,0.800000012,187,1,2,,,2,1,2,3,2,2,3,2,2,3,2,2,1,1,3,3,2,2
11/16/21 23:54,11/16/21 23:57,47.144.139.77,100,191,1,11/16/21 23:57,R_2uOLfrEFTU0BvZf,33.86309814,-118.3923035,EN,0.899999976,187,1,2,,,1,2,3,2,1,1,2,4,4,3,3,4,1,2,3,3,2,1
11/16/21 23:49,11/16/21 23:57,74.51.153.105,100,463,1,11/16/21 23:57,R_0JtAFcBmLLq2Xxn,37.62609863,-122.4304047,EN,1,187,1,1,,,1,1,1,1,1,2,2,1,1,2,2,1,1,1,3,4,2,6
11/17/21 0:05,11/17/21 0:09,68.21.134.94,100,235,1,11/17/21 0:09,R_3NCAqs6hdfQKOGf,33.92430115,-117.6105042,EN,0.899999976,187,1,2,2,1,,,,3,2,2,1,1,2,3,3,2,1,1,2,3,2,3
11/17/21 0:02,11/17/21 0:11,198.244.105.153,100,556,1,11/17/21 0:12,R_28SCKs18FRKx6WD,47.61090088,-122.3302994,EN,0.899999976,187,1,2,3,2,,,3,2,2,2,3,3,4,3,3,2,1,1,3,3,2,1
11/17/21 0:21,11/17/21 0:28,75.140.3.110,100,414,1,11/17/21 0:28,R_ZJjYsrT3gwISkY9,34.41789246,-117.3063965,EN,0.899999976,187,1,2,2,2,,,3,3,2,2,2,2,2,2,2,2,1,1,3,3,2,4
11/17/21 0:43,11/17/21 0:47,76.20.54.221,100,199,1,11/17/21 0:47,R_1M5vZkwS2boYSuF,39.10609436,-121.6158981,EN,0.899999976,187,1,2,2,3,,,1,3,3,4,1,4,2,3,4,1,2,1,3,4,2,4
11/17/21 0:51,11/17/21 0:57,70.132.236.230,100,404,1,11/17/21 0:57,R_3O6pT6XojoFaWhg,39.78599548,-86.1588974,EN,0.899999976,187,1,2,2,2,,,3,3,2,2,2,1,2,2,3,4,2,1,2,3,2,5
11/17/21 1:10,11/17/21 1:10,49.226.87.250,100,31,1,11/17/21 1:10,R_1QrR9fH9cplNCxC,-36.8506012,174.7679138,EN,0.899999976,123,3,,,,,,,,,,,,,,,,,,,,,
11/17/21 1:17,11/17/21 1:20,35.129.106.123,100,184,1,11/17/21 1:20,R_2qaPPFVBaEE2295,33.92430115,-117.6105042,EN,0.899999976,187,1,1,1,1,,,2,1,2,2,2,2,3,3,2,2,1,2,3,1,2,3
11/17/21 1:22,11/17/21 1:25,66.234.218.71,100,200,1,11/17/21 1:25,R_3PaTMq3VEQzQzde,37.9835968,-122.0162964,EN,0.800000012,187,1,1,,,1,1,2,1,2,3,2,2,2,1,3,4,1,2,3,4,2,1
11/17/21 1:15,11/17/21 1:27,23.242.77.210,100,665,1,11/17/21 1:27,R_8odo1hj9G1i4KZj,34.02709961,-118.5035019,EN,1,187,1,2,,,3,1,3,3,2,2,3,1,4,3,2,2,1,1,2,3,2,3
11/17/21 1:38,11/17/21 1:42,71.237.181.35,100,204,1,11/17/21 1:42,R_eKyf9Xw54Qdg7VT,45.48049927,-122.6362991,EN,0.899999976,187,1,2,2,3,,,1,4,1,3,2,2,3,2,4,4,2,2,3,3,2,4
11/17/21 1:39,11/17/21 1:44,73.71.160.237,100,333,1,11/17/21 1:44,R_8HfecO179iHnB5L,38.32260132,-122.6999969,EN,0.899999976,186,1,2,,,3,1,3,3,3,3,1,1,4,3,3,2,1,1,4,3,2,3
11/17/21 1:43,11/17/21 1:45,66.225.112.18,100,139,1,11/17/21 1:45,R_sYZsC2mvhoULSwh,34.28619385,-119.2263947,EN,0.899999976,187,1,1,,,2,2,2,2,3,3,3,2,2,2,2,1,1,2,3,3,2,3
11/17/21 1:43,11/17/21 1:45,45.48.60.183,100,132,1,11/17/21 1:45,R_12tXvO5sf5uNXpM,34.07620239,-118.3029022,EN,0.899999976,187,1,2,1,2,,,2,2,2,2,2,2,2,3,2,1,1,2,3,2,2,3
11/17/21 1:53,11/17/21 1:56,73.189.22.147,100,159,1,11/17/21 1:56,R_5yWM22wDtYMWcEx,37.51359558,-122.2915955,EN,0.899999976,3,1,2,2,2,,,2,2,2,3,2,2,2,3,2,2,1,2,3,2,2,1
11/17/21 1:58,11/17/21 2:00,24.251.159.238,100,109,1,11/17/21 2:00,R_3fHIdcXgReRFlC6,33.65629578,-112.1706009,EN,0.899999976,187,1,1,1,1,,,3,3,2,2,2,3,2,2,2,2,2,1,2,3,2,4
11/17/21 1:56,11/17/21 2:03,76.201.1.231,100,404,1,11/17/21 2:03,R_1qgDqw801aZxuT8,33.1177063,-96.67910004,EN,0.899999976,186,1,2,3,2,,,3,3,2,2,1,1,2,4,3,2,1,1,3,3,2,3
11/17/21 2:02,11/17/21 2:04,73.70.94.214,100,139,1,11/17/21 2:04,R_sBuMNcPIanDp4xr,37.31770325,-122.0438004,EN,0.800000012,187,1,2,1,1,,,2,1,1,2,2,2,2,1,2,2,1,1,4,3,2,2
11/17/21 1:59,11/17/21 2:06,66.225.112.18,100,424,1,11/17/21 2:06,R_1eQAz8ugiXOGLKB,34.28619385,-119.2263947,EN,0.899999976,187,1,1,1,1,,,2,1,1,2,1,2,3,2,2,2,1,1,3,3,2,3
11/17/21 2:10,11/17/21 2:12,76.82.106.199,100,78,1,11/17/21 2:12,R_1oovsbQLesN6LTs,34.11000061,-118.2606964,EN,0.899999976,,1,2,1,1,,,3,2,2,2,1,2,2,2,1,1,1,2,3,1,1,4
11/17/21 2:19,11/17/21 2:20,172.113.102.92,100,51,1,11/17/21 2:20,R_1OjHrUY3nefBBuU,33.91679382,-118.3432007,EN,0.800000012,187,1,2,1,1,,,2,2,2,2,1,2,2,2,3,1,1,1,3,3,2,3
11/17/21 2:20,11/17/21 2:23,172.119.76.235,100,206,1,11/17/21 2:23,R_1eRbHUAURdrVATf,33.88380432,-118.1260986,EN,0.899999976,187,1,1,2,1,,,3,2,1,2,1,2,3,3,2,1,2,2,2,3,2,3
11/17/21 2:21,11/17/21 2:28,99.124.194.142,100,384,1,11/17/21 2:28,R_2WBu81t7stJV72q,33.92770386,-118.2033997,EN,0.899999976,186,1,2,2,2,,,2,2,1,2,2,1,3,2,1,2,1,1,3,3,2,6
11/17/21 2:28,11/17/21 2:29,72.216.94.212,100,49,1,11/17/21 2:29,R_3R1vpLHiA14YzOl,33.49169922,-111.9837036,EN,0.899999976,1,2,,,,,,,,,,,,,,,,,,,,,
11/17/21 2:37,11/17/21 2:39,204.108.106.99,100,90,1,11/17/21 2:39,R_3KO56m4D0KYJZe1,34.02400208,-118.1965027,EN,0.899999976,187,1,1,1,1,,,2,2,2,3,3,2,2,3,3,2,2,2,2,3,2,
11/17/21 2:42,11/17/21 2:44,73.220.8.13,100,114,1,11/17/21 2:44,R_3R89tjaGSlGnfsN,38.71690369,-121.3676987,EN,0.899999976,4,1,2,1,1,,,3,2,1,2,1,1,2,4,2,2,1,2,2,2,1,2
11/17/21 2:40,11/17/21 2:47,98.43.23.114,100,422,1,11/17/21 2:47,R_27xNVux4Okr7DHk,38.96710205,-104.719902,EN,0.400000006,187,1,3,,,3,1,3,3,2,2,1,1,2,3,3,2,1,1,4,3,2,3
11/17/21 2:47,11/17/21 2:49,99.1.244.197,100,132,1,11/17/21 2:49,R_vc165zc5FA5YZ7r,34.00340271,-84.46050262,EN,0.899999976,187,1,1,2,1,,,2,1,1,2,2,2,1,2,3,1,1,1,3,1,1,4
11/17/21 2:53,11/17/21 2:56,70.190.95.165,100,180,1,11/17/21 2:56,R_Q9APmjWDMRnGdGh,33.49349976,-111.9210968,EN,1,4,1,1,,,1,1,3,1,3,3,1,3,2,3,3,1,1,2,2,2,2,2
11/17/21 2:57,11/17/21 2:58,50.39.103.69,100,72,1,11/17/21 2:58,R_24iOuQdMCDloQv8,45.54960632,-122.8292999,EN,0.800000012,187,1,1,,,1,1,4,2,3,2,1,1,3,2,3,2,2,2,2,3,2,5
11/17/21 2:57,11/17/21 3:03,75.71.41.227,100,353,1,11/17/21 3:03,R_3OpODiLIqNtNfrb,39.64019775,-104.9620972,EN,0.899999976,186,1,2,,,3,1,4,3,2,2,1,4,2,2,1,4,1,1,2,3,2,4
11/17/21 3:12,11/17/21 3:14,174.68.168.38,100,152,1,11/17/21 3:14,R_1KqgiQFaYdJyhTd,36.1723938,-115.0677032,EN,0.400000006,187,1,1,2,1,,,2,2,2,3,1,2,2,2,3,3,2,1,2,3,2,1
11/17/21 3:04,11/17/21 3:15,69.130.118.238,100,671,1,11/17/21 3:15,R_3Li3XTDM9Rvkb8P,33.16059875,-107.2668991,EN,1,187,1,2,2,1,,,2,1,1,3,2,3,3,3,3,1,1,1,3,1,1,3
11/17/21 3:14,11/17/21 3:16,75.82.128.172,100,128,1,11/17/21 3:16,R_126fTMrDcCbCGcc,34.26010132,-118.5789032,EN,0.800000012,4,1,2,,,1,1,3,2,3,1,1,1,2,2,2,2,1,2,2,2,2,3
11/17/21 3:17,11/17/21 3:19,173.240.45.127,100,123,1,11/17/21 3:19,R_3oGuHAXuJWmf9B3,40.16870117,-110.4029999,EN,0.899999976,187,1,2,2,3,,,1,2,2,3,2,1,4,4,3,2,2,1,4,4,2,3
11/17/21 3:14,11/17/21 3:21,104.189.67.76,100,417,1,11/17/21 3:21,R_2bI5fNAWydjGnB4,29.55419922,-95.73249817,EN,0.899999976,186,1,3,,,1,1,3,2,2,2,1,1,2,2,1,3,1,1,3,3,2,4
11/17/21 3:22,11/17/21 3:25,76.94.244.122,100,145,1,11/17/21 3:25,R_Dw0loYrHUHiiHtf,34.28269958,-118.8874969,EN,0.899999976,4,1,2,,,2,1,2,1,1,2,3,3,2,3,1,2,1,2,3,2,2,2
